id,property_id,year,month,occupancy,adr,revenue,country,country_code,adm_1_id,adm_2_id,adm_3_id,bathrooms,bedrooms,revpar,fetched_revenue,property_grade
3730977,vrbo_11005680ha,2024,1,1.0,5397.8861754,1970228.454021,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,10,8,5397.8861754,269894.30877,A
1648141,abnb_19352414,2024,1,1.0,132.4749,48353.3385,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,1,1,132.4749,132.4749,A
3730997,vrbo_11003909ha,2024,1,1.0,2112.94740375,771225.80236875,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,9,6,2112.94740375,126776.844225,A
4388261,abnb_46908007,2024,1,0.333333333,104.5926,12725.432987274567,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,2,3,34.8641999651358,1778.0742,A
5215803,abnb_812675981471367736,2024,1,0.111111111,1539.4497,62433.237770900094,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,5,11,171.0499664956167,1539.4497,A
4269358,vrbo_11087125ha,2024,1,1.0,3447.6761889,1258401.8089485,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,3,3,3447.6761889,172383.809445,A
3493785,abnb_34582932,2024,1,1.0,1370.93620925,500391.71637625,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,5,4,1370.93620925,82256.172555,A
4865384,abnb_22148295,2024,1,0.75,171.76056,47019.4533,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,1,2,128.82042,515.28168,A
3730970,vrbo_11005947ha,2024,1,1.0,8956.53833,3269136.49045,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,12,10,8956.53833,376174.60986,A
3731132,vrbo_10826625ha,2024,1,1.0,1108.22106,404500.6869,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,5,4,1108.22106,3324.66318,A
3731012,vrbo_11002426ha,2024,1,1.0,2239.782795,817520.720175,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,6,5,2239.782795,22397.82795,A
4484186,abnb_1049111976033106111,2024,1,0.166666667,578.32146,35181.22222036245,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,3,3,96.38691019277383,1156.64292,A
1616990,abnb_35615209,2024,1,1.0,77.041845,28120.273425,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,1,1,77.041845,693.376605,A
1174600,abnb_48587966,2024,1,0.761904762,74.663294063,20763.5065420202,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,1,1,56.88631929320603,1194.612705,A
2382285,abnb_891882289158297981,2024,1,0.220338983,54.230965385,4361.4564524142725,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,1,1,11.949195760039103,705.00255,A
2382271,abnb_891934710968031925,2024,1,0.396551724,121.995888261,17657.853130945983,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,1,1,48.37767981081091,2805.90543,A
3060625,abnb_1068158662814791574,2024,1,1.0,50.376759545,18387.517233925,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,1,1,50.376759545,554.144355,A
4483927,abnb_1096434713038573888,2024,1,1.0,1027.534005,375049.911825,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,3,3,1027.534005,2055.06801,A
4483926,abnb_1096434973908076947,2024,1,1.0,1394.17893,508875.30945,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,7,6,1394.17893,8365.07358,A
1648155,abnb_19267159,2024,1,0.169811321,76.356865,4732.684941270063,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,2,2,12.966260113068666,687.211785,A
2382267,abnb_891960446737850328,2024,1,1.0,60.333975,22021.900875,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,1,1,60.333975,60.333975,A
5215641,abnb_833013466461521079,2024,1,1.0,542.69028,198081.9522,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,3,2,542.69028,9225.73476,A
4483925,abnb_1096435916525797396,2024,1,1.0,908.722485,331683.707025,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,5,5,908.722485,4543.612425,A
5215640,abnb_833013647621516237,2024,1,1.0,403.82004,147394.3146,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,1,1,403.82004,6864.94068,A
4483924,abnb_1096436460209354125,2024,1,1.0,3353.269509,1223943.370785,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,12,12,3353.269509,16766.347545,A
4849130,abnb_591886194108439240,2024,1,0.352941176,164.988879167,21254.44969964485,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,1,1,58.23136904012288,2969.799825,A
5215759,abnb_817423742819296061,2024,1,1.0,100.24722,36590.2353,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,1,2,100.24722,100.24722,A
1083947,abnb_604028425067359756,2024,1,0.338983051,87.606105,10839.39943708112,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,1,1,29.696984759126355,1752.1221,A
4484025,abnb_1074616754223054742,2024,1,1.0,220.91517,80634.03705,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,1,2,220.91517,6185.62476,A
5215755,abnb_818082354248610411,2024,1,1.0,1785.21348,651602.9202,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,3,4,1785.21348,5355.64044,A
1664071,abnb_886168990137843551,2024,1,1.0,399.4109145,145784.9837925,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,1,1,399.4109145,7988.21829,A
1204553,abnb_786218815481016880,2024,1,0.238095238,89.665569,7792.364921883054,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,2,2,21.34894499146042,448.327845,A
4716396,abnb_22593641,2024,1,0.035714286,338.0394,4406.585070966966,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,2,2,12.0728358108684,338.0394,A
3256706,abnb_706697,2024,1,0.266666667,193.996935,18882.36836360296,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,3,2,51.732516064665646,775.98774,A
2209317,abnb_708016331740811861,2024,1,0.666666667,117.4191975,28572.004739286003,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,1,1,78.27946503913974,234.838395,A
4269400,vrbo_11070528ha,2024,1,1.0,232.9921275,85042.1265375,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,1,1,232.9921275,9785.669355,A
4269396,vrbo_11070541ha,2024,1,1.0,2301.685625,840115.253125,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,8,8,2301.685625,138101.1375,A
1204544,abnb_787694482087784268,2024,1,0.619047619,102.603458077,23183.495644662606,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,2,2,63.51642642373317,1333.844955,A
1204527,abnb_792001049138853486,2024,1,0.974358974,540.798162632,192330.01315236825,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,4,4,526.9315428832007,20550.33018,A
5215718,abnb_822913772975856360,2024,1,0.491525424,145.691783793,26138.09376779229,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,1,1,71.61121580217065,4225.06173,A
1479432,abnb_663501835138834853,2024,1,0.967741935,1199.156704,423573.09362047154,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,3,4,1160.4742290971822,35974.70112,A
4204941,abnb_902682641823581910,2024,1,1.0,288.674865,105366.325725,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,1,1,288.674865,4618.79784,A
